2024-06-28 15:15:10,247 DEBUG:Fetched 2090 items from PostgreSQL:

2024-06-28 15:23:29,808 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"444\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,808 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"445\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,808 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"446\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,808 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"447\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,808 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"448\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,808 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"449\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"450\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"451\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"452\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"453\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"454\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"455\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"456\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"457\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"458\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"459\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"460\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"461\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"462\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"463\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"464\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"465\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"466\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"467\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"468\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"469\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"470\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"471\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"472\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"473\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"474\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"475\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"476\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"477\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"478\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"479\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"480\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"481\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"482\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"483\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"484\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"485\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"486\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"487\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"488\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"489\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"490\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"491\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"492\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"493\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"494\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"495\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"496\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"497\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"498\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,809 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"499\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"500\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"501\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"502\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"503\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"504\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"505\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"506\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"507\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"508\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"509\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"510\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"511\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"512\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"513\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"514\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"515\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"516\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"517\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"518\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"519\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"520\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"521\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"522\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"523\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"524\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"525\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"526\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"527\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"528\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"529\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"530\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"531\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"532\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"533\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"534\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"535\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"536\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"537\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"538\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"539\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"540\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"541\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"542\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"543\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"544\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,810 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"545\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"546\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"547\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"548\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"549\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"550\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"551\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"552\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"553\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"554\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"555\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"556\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"557\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"558\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"559\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"560\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"561\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"562\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"563\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"564\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"565\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"566\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"567\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"568\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"569\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"570\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"571\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"572\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"573\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"574\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"575\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"576\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"577\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"578\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"579\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"580\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"581\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"582\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"583\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"584\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"585\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"586\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"587\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"588\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"589\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"590\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"591\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"592\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,811 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"593\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"594\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"595\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"596\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"597\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"598\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"599\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"600\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"601\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"602\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"603\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"604\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"605\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"606\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"607\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"608\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"609\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"610\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"611\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"612\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"613\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"614\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"615\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"616\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"617\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"618\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"619\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"620\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"621\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"622\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"623\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"624\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"625\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"626\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"627\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"628\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"629\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"630\", \"curriculum_table\": \"central_contents\"}"

2024-06-28 15:23:29,812 DEBUG:set_json: "{\"uid\": \"_:newNode\", \"id\": \"631\", \"curriculum_table\": \"central_contents\"}"

